x,y,z
-12.743484480655752,9.40329027649426,-34.03321779995062
-13.176452620033533,9.836504467879422,-33.03321780146366
-12.806066496414132,9.403290280225015,-33.03321779993605
-13.176452619957061,9.403290282086147,-32.54230440873653
-13.176452621184868,8.403290263838159,-37.440710433758795
-13.176452621058587,8.763000958715566,-37.033217797464545
-13.176452620814128,8.896164414589293,-36.03321779796062
-12.61927412354271,8.40329026903283,-36.03321779625425
-12.624715788959293,8.403290272758596,-35.033217796252984
-12.669986708526267,8.403290276487844,-34.03321779624244
-12.683222754130838,8.403290280214286,-33.033217796239356
-13.176452619882976,8.894199860398658,-32.0332177979533
-12.806069357291562,8.403290283950305,-32.03321779621075
-13.176452619825191,8.40329028559303,-31.600932487286627
-13.17645262149534,7.403290260267646,-38.39916360843927
-13.176452621374448,7.812035073642619,-38.03321779392192
-12.556022627803031,7.40329027647789,-34.03321779254368
-12.669969542243052,7.4032902802131275,-33.03321779251715
-12.743316633685026,7.403290283944827,-32.033217792500075
-13.176452619896775,7.403290285844648,-31.53338945377618
-12.66739462307305,6.4032902578611655,-39.03321778879246
-13.176452621628599,6.40329025953249,-38.59650552365929
-12.617607100313762,6.403290280208559,-33.03321778880405
-12.743056280683959,6.4032902839447985,-32.03321778877485
-13.176452619984047,6.40329028584528,-31.53321969602257
-12.603257164591923,5.403290254130276,-40.0332177850821
-13.176452621917026,5.403290256314591,-39.460302707739174
-13.176452621774697,5.8945355276810005,-39.03321778677868
-12.609741194639355,5.4032902802078695,-33.033217785080595
-12.7430057360325,5.4032902839447985,-32.033217785049565
-13.176452620071323,5.403290285845856,-31.533065197058022
-12.749150261603063,4.403290254143009,-40.03321778132285
-13.176452622038287,4.403290255771438,-39.60610615555197
-12.546990378381452,4.403290280202391,-33.03321778136991
-12.728828413732117,4.403290283943562,-32.03321778132758
-13.176452620142918,4.403290286097352,-31.465554588474333
-12.612739548727404,3.40329025040581,-41.03321777762932
-13.176452622324692,3.4032902525859328,-40.46120678354055
-13.176452622181387,3.9032940688775852,-40.033217779360726
-12.624076826905366,3.4032902839344104,-32.033217777626675
-13.176452620085914,3.90326167747844,-31.033217779360605
-12.80594156513689,3.4032902876755813,-31.033217777584333
-13.176452620030691,3.4032902892899557,-30.608546604402363
-12.56134413278778,2.403290246676036,-42.03321777391599
-12.80069731248659,2.4032902504222236,-41.033217773860265
-13.176452622447794,2.403290252013292,-40.6149247745052
-12.609899504604982,2.403290283933174,-32.03321777390469
-12.74320600766805,2.403290287670103,-31.03321777387365
-13.176452620102598,2.403290289536436,-30.54238258395344
-12.561369882314466,1.403290242950746,-43.033217770190696
-12.79041765735019,1.4032902466960309,-42.03321777013737
-13.17645262275094,1.4032902485599408,-41.54192672390491
-13.176452622587192,1.9221577431308106,-41.03321777198042
-12.609864218742587,1.403290283933174,-32.033217770179405
-12.7430629566079,1.403290287670096,-31.033217770148394
-13.176452620189874,1.4032902895369972,-30.542231899686158
-12.61290167432162,0.40329023922995333,-44.033217766453404
-12.800710664567305,0.40329024297164295,-43.03321776640968
-13.176452623073445,0.4032902447968141,-42.552083351649344
-13.176452622908222,0.9119992005871609,-42.033217768217284
-12.609864218829898,0.403290283933174,-32.033217766454115
-12.743062956695212,0.4032902876700959,-31.033217766423103
-13.176452620277185,0.4032902895369972,-30.542231895960867
-12.675292002095375,-0.5967097644898871,-45.03321776271359
-13.176452623615692,-0.5967097624821633,-44.50601849425584
-13.176452623469014,-0.1775660839630291,-44.03321776415834
-13.176452623222065,-0.015876321936957538,-43.03321776476068
-12.609880431380589,-0.596709716066826,-32.033217762728825
-12.743206007929984,-0.596709712329897,-31.033217762697777
-13.176452620364532,-0.5967097104635641,-30.54238257277757
-12.676428782200674,-1.596709768215078,-46.03321775898804
-13.176452623940207,-1.5967097662774279,-45.52480205986649
-13.176452623782932,-1.1062579517019913,-45.03321776069869
-12.616319640452275,-1.5967097160662647,-32.03321775900203
-12.805926306784386,-1.5967097123244187,-31.033217758957885
-13.176452620467249,-1.5967097107100372,-30.60854467842728
-12.656952845631167,-2.5967097719420735,-47.03321775526728
-13.176452624262033,-2.5967097700296335,-46.532028523273766
-13.176452624102243,-2.096740285749547,-46.033217757008856
-12.668658240698278,-2.596709716061696,-32.03321775526456
-13.176452620752315,-2.5967097138741195,-31.45789655763656
-13.17645262060978,-2.096705897594802,-31.033217757008984
-13.176452624551999,-3.596709773272096,-47.40241845790297
-13.176452624424872,-3.125228448654525,-47.03321775317744
-12.684393867006293,-3.5967097160603174,-32.0332177515356
-13.17645262085551,-3.5967097141282878,-31.526124321855605
-13.176452624655994,-4.596709773539047,-47.474079449661076
-12.553300842118915,-4.596709719797055,-33.03321774784084
-12.799652083951514,-4.596709716050256,-32.033217747783475
-13.176452620961523,-4.596709714427519,-31.606448491103947
-13.17645262475552,-5.596709773734467,-47.52653630170971
-12.676457389752613,-5.596709719786304,-33.03321774408687
-13.176452621247606,-5.596709717607823,-32.46015484724194
-13.176452621104541,-5.0966639396501705,-32.03321774583327
-13.176452624842803,-6.59670977373402,-47.526415658183396
-12.562549576046877,-6.596709723521542,-34.033217740388096
-12.80085085297469,-6.59670971977544,-33.03321774033262
-13.17645262137076,-6.596709718181309,-32.61409885901958
-12.676458346861182,-7.596709771940368,-47.03321773663629
-13.17645262490365,-7.59670977331055,-47.41274292115122
-12.561376556957839,-7.596709727246932,-35.03321773666308
-12.791550621361239,-7.596709723501547,-34.03321773660949
-13.176452621676319,-7.596709721673264,-33.55146343354136
-13.176452621509622,-7.06946896656882,-33.033217738484
-13.176452624858939,-8.096705957199447,-47.03321773465724
-13.176452624814225,-8.596709770482818,-46.65367728937417
-12.5613717889064,-8.596709730972222,-36.03321773293779
-12.791549668007065,-8.596709727226838,-35.0332177328842
-13.176452621996454,-8.596709725398483,-34.55144435632974
-13.176452621830549,-8.078483099932782,-34.03321773472513
-13.176452624875033,-9.596709770058723,-46.53983718249947
-12.612917886028299,-9.596709734693015,-37.0332177292005
-12.800734505668515,-9.596709730951325,-36.033217729156775
-13.176452622318692,-9.596709729157297,-35.56044322345406
-13.176452622150691,-9.078460215474479,-35.03321773099992
-13.176452624959254,-10.596709770009284,-46.526563939638436
-12.66686247405596,-10.596709738413594,-38.03321772546265
-13.176452622861074,-10.596709736438392,-37.51494723279029
-13.176452622711547,-10.168773180688731,-37.03321772693819
-13.176452622465288,-10.014979842002504,-36.033217727511115
-12.620108592644101,-11.596709768219995,-46.033217721748244
-13.176452625034301,-11.596709769813039,-46.47388582769781
-13.176452623027778,-11.123954306240194,-38.03321772337986
-13.176452623156539,-11.596709739768855,-38.40896158758551
-12.751920688373502,-12.596709768208491,-46.033217717992265
-13.176452625105195,-12.59670976955038,-46.40337829757482
-12.687133775732946,-12.596709742137115,-39.03321771800735
-13.176452623287574,-12.596709740468441,-38.59675531554967
-13.17645262506251,-13.094928304548375,-46.03321771603741
-13.176452625018488,-13.596709766766068,-45.655971334315836
-12.677680002554553,-13.59670974586323,-40.03321771428426
-13.176452623592944,-13.59670974395739,-39.53331403527409
-13.176452623432116,-13.088267817045562,-39.033217716062225
-12.622995364828967,-14.596709764494456,-45.033217710571705
-13.176452625076909,-14.596709766303825,-45.53188781160861
-12.55355166143272,-14.596709753324646,-42.03321771058787
-12.740251528448425,-14.596709749583056,-41.033217710544406
-13.176452623915132,-14.596709747715423,-40.542101186700165
-13.176452623752969,-14.096419828827493,-40.033217712306566
-12.809887874376727,-15.596709764478135,-45.0332177068029
-13.176452625133432,-15.596709765811248,-45.399663724936545
-12.63103293182212,-15.596709760768462,-44.03321770684454
-12.67683790900628,-15.596709757039172,-43.03321770683388
-12.801090228109388,-15.596709753303031,-42.03321770680495
-13.176452624239662,-15.596709751510929,-41.56094960216433
-13.176452624072258,-15.086669466341846,-41.0332177086176
-13.17645262508842,-16.05833009525668,-45.03321770499788
-12.882571208581794,-16.5967097607465,-44.033217703060686
-13.17645262499379,-16.59670976217994,-44.424892698414624
-13.176452624805336,-16.596709759164682,-43.615489278919995
-13.176452624632429,-16.169105081702583,-43.03321770458521
-13.176452624386176,-16.01537659286987,-42.033217705157895
-13.176452624931908,-16.932426008279435,-44.03321770174162
-13.82607553730486,11.40329027658878,-34.033217807149136
-14.17645262022037,11.403290275166519,-34.42321528936736
-14.176452620098608,11.757883553596912,-34.03321780838852
-14.176452619854501,11.887007245066343,-33.033217808869544
-13.744349462853279,11.403290280306937,-33.033217807168164
-14.176452619626165,11.835558426770149,-32.03321780867788
-13.806056959263515,11.403290284037613,-32.0332178071538
-14.1764526195496,11.403290285898834,-31.542281527770683
-13.84613798421924,10.403290272865242,-35.03321780341918
-14.176452620515715,10.403290271837967,-35.316716567380354
-14.176452620421426,10.727213383855997,-35.033217804548975
-13.6229638888326,10.403290276571045,-34.03321780347113
-13.61765669102897,10.403290280295874,-33.03321780347237
-13.676605207641842,10.403290284026312,-32.03321780345865
-14.17645261947552,10.894258992018877,-31.03321780517127
-13.80601309009944,10.4032902877629,-31.033217803428517
-14.176452619417482,10.403290289409696,-30.59984149108641
-14.176452620665902,9.403290270831974,-35.58676089043729
-13.556166631984524,9.403290284015796,-32.0332177997614
-13.728985769324936,9.403290287756178,-31.03321779972116
-14.176452619473558,9.403290289909492,-30.465678584529087
-13.646661742794095,8.403290265397246,-37.03321779601504
-14.17645262098651,8.403290267099216,-36.588765510125086
-14.176452620812316,8.916931626590667,-36.03321779780515
-13.624076826235978,8.403290287747012,-31.033217796020296
-14.176452619416523,8.9032941062178,-30.033217797754347
-13.805914861586643,8.403290291488183,-30.03321779597796
-14.176452619359303,8.403290293134575,-29.59995210985653
-13.586250289867166,7.403290261666683,-38.033217792303816
-14.176452621279182,7.40329026381346,-37.47077787364833
-14.176452621133656,7.903191083314596,-37.03321779402867
-13.609899503935594,7.403290287745776,-31.03321779229831
-13.743184072489385,7.403290291482705,-30.033217792267276
-14.17645261943111,7.403290293382618,-29.53336847270839
-13.757091506995494,6.403290261681597,-38.03321778853875
-14.176452621409954,6.403290263118095,-37.6574386365246
-13.609864218073199,6.403290287745776,-31.033217788573026
-13.743041021429235,6.403290291482691,-30.033217788542018
-14.176452619518386,6.403290293383179,-29.533217788441107
-13.603542312979698,5.403290257942899,-39.03321778484921
-14.176452621684476,5.403290260122738,-38.461499568773434
-14.176452621540214,5.913471688720165,-38.03321778661639
-13.60972116701305,5.403290287745762,-31.033217784847768
-13.743024809053168,5.403290291482691,-30.03321778481673
-14.176452619605698,5.403290293383186,-29.533215877367184
-13.749340996233514,4.403290257955632,-39.033217781089974
-14.176452621805456,4.4032902595840255,-38.60610806266777
-13.547002775681904,4.403290287740283,-31.033217781137083
-13.736585600156104,4.403290291482129,-30.03321778109294
-14.176452619692782,4.40329029338681,-29.53224312583916
-13.603567108919378,3.403290254217609,-40.03321777739862
-14.176452622091656,3.403290256401803,-39.46032940293662
-14.176452621948556,3.9032902579929214,-39.03321777912788
-13.684268934594002,3.4032902914775605,-30.033217777379832
-14.176452619778669,3.403290293409597,-29.52612625504844
-13.749357209104346,2.403290254230342,-40.033217773639386
-14.17645262221291,2.4032902558587494,-39.60610614786856
-13.67649172063102,2.4032902914768783,-30.03321777365635
-14.176452619867412,2.4032902933866964,-29.532273635966703
-13.614137635449879,1.4032902504932423,-41.03321776994558
-14.176452622499319,1.4032902526731803,-40.46122489566915
-14.17645262235601,1.9032940689648967,-40.033217771677315
-13.676474554580636,1.4032902914768783,-30.033217769931067
-14.176452619954944,1.4032902933831863,-29.533215862466022
-13.614121423306642,0.403290246767952,-42.03321776622029
-13.810142503090901,0.40329025051035927,-41.03321776617465
-14.176452622624534,0.4032902520667321,-40.624017097754404
-13.676474554667948,0.40329029147687834,-30.033217766205777
-14.176452620042255,0.40329029338317923,-29.533217766089365
-13.552186952729244,-0.5967097606880358,-44.03321776250942
-13.738823877240065,-0.5967097569464528,-43.033217762465966
-14.176452623151977,-0.5967097549754214,-42.5143798335921
-14.17645262300335,-0.17752411475521512,-42.03321776392566
-14.176452622755612,-0.0067744467232842,-41.033217764561755
-13.676494581915904,-0.5967097085231146,-30.03321776248048
-14.176452620129567,-0.5967097066168279,-29.533219669712707
-13.612917887192452,-1.5967097644080255,-45.03321775876999
-13.800697313534329,-1.5967097606663359,-44.03321775872627
-14.176452623480895,-1.5967097588410724,-43.552058548433706
-14.176452623316436,-1.0967097569082398,-43.03321776050143
-13.684288962191204,-1.5967097085224395,-30.033217758753374
-14.176452620217098,-1.596709706620345,-29.53416380356066
-13.676383005920798,-2.5967097681277735,-46.03321775502992
-14.17645262402549,-2.5967097661576446,-45.516085472656414
-14.1764526238757,-2.168765581009211,-45.03321775650771
-14.176452623629444,-2.015006574598374,-44.03321775708051
-13.546994193224236,-2.5967097122597167,-31.03321775506005
-13.73675154009834,-2.5967097085178565,-30.03321775501587
-14.176452620306094,-2.5967097066473173,-29.541404095245525
-13.594329821731662,-3.596709771860226,-47.03321775132374
-14.176452624334821,-3.5967097697099746,-46.4696567885112
-14.17645262419029,-3.105170766619267,-46.03321775301933
-13.61617563557229,-3.596709712253677,-31.033217751318652
-13.805913908960065,-3.596709708511817,-30.033217751274478
-14.176452620409044,-3.5967097068975065,-29.608563744230196
-13.741789805644657,-4.596709771847351,-47.033217747564116
-14.176452624465579,-4.596709770405113,-46.656256039394066
-13.676593764626887,-4.596709712248398,-31.033217747579297
-14.176452620694633,-4.596709710069916,-30.460151036037132
-14.176452620551462,-4.095443228987278,-30.033217749330277
-14.176452624729023,-5.596709773223218,-47.4127357758116
-14.176452624596333,-5.089015527424635,-47.03321774562893
-13.553392394707771,-5.596709715984446,-32.03321774388269
-13.799652083805995,-5.596709712237654,-31.033217743825354
-14.176452620815976,-5.596709710614462,-30.606326416833326
-14.176452624842796,-6.59670977364658,-47.526381325675175
-13.73882864357438,-6.5967097159682595,-32.033217740114225
-14.176452621117086,-6.596709714035221,-31.524579358054325
-14.17645262095824,-6.087718470749678,-31.033217741908473
-14.176452624930079,-7.5967097736461255,-47.52626068214886
-13.676496490574209,-7.5967097196989855,-33.033217736403444
-14.176452621435008,-7.596709717724977,-32.51504070381634
-14.176452621280028,-7.106563078967156,-32.03321773811298
-13.676689136133064,-8.596709771853035,-47.03321773267811
-14.176452624990905,-8.596709773222358,-47.41250640596263
-13.677589401660953,-8.596709723424183,-34.033217732677905
-14.176452621757424,-8.59670972148664,-33.524804417742416
-14.176452621600141,-8.106235018727602,-33.03321773438891
-14.176452624946208,-9.09624056404573,-47.033217730700855
-14.176452624901447,-9.596709770394064,-46.65329057048075
-13.67765711285756,-9.596709727149467,-35.03321772895259
-14.17645262207953,-9.596709725243372,-34.53324443171732
-14.176452621919452,-9.096728796866955,-34.033217730699036
-14.1764526249606,-10.596709769943502,-46.5323446362745
-13.603672967292368,-10.596709734606506,-37.03321772524453
-13.749630913836882,-10.596709730868476,-36.03321772521055
-14.176452622403751,-10.596709729033911,-35.55075961048715
-14.176452622239573,-10.09644651299459,-35.0332177269748
-14.176452625032475,-11.596709769696517,-46.46604519407265
-13.594879136740929,-11.596709738332564,-38.03321772152129
-14.176452622931599,-11.596709736082538,-37.442860894603655
-14.176452622800454,-11.187053209898295,-37.03321772291197
-14.176452622553409,-11.02424955627066,-36.03321772351846
-14.176452625115811,-12.596709769632895,-46.448966790689155
-13.748764978197869,-12.596709738319127,-38.03321771776017
-14.176452623056825,-12.596709736689178,-37.60570364142768
-13.70000742704724,-13.596709768125713,-46.03321771404623
-14.176452625187672,-13.596709769385726,-46.38261680374853
-13.686326013674261,-13.596709742049875,-39.033217714049414
-14.176452623362707,-13.596709740186256,-38.54444532166235
-14.176452623198387,-13.077983389404835,-38.03321771586771
-13.865887630381621,-14.596709768111225,-46.033217710282315
-14.17645262525377,-14.596709769046328,-46.29151038522832
-13.783806787920184,-14.596709745766653,-40.03321771030143
-14.176452623718564,-14.596709744483007,-39.69784478540532
-14.176452623513917,-14.025187982973875,-39.033217712339095
-14.176452625220115,-14.900031606463017,-46.03321770908005
-14.176452625156795,-15.596709766097717,-45.49999836902134
-13.799073206697358,-15.596709749490607,-41.033217706572586
-14.17645262404341,-15.59670974828353,-40.71804074267857
-14.176452623825309,-14.924945371953072,-40.03321770898724
-13.813306796888355,-16.596709764390525,-45.033217702843984
-14.176452625197996,-16.596709765359932,-45.30195215786807
-13.628065097203944,-16.596709756956123,-43.033217702887114
-13.860747325059492,-16.59670975321051,-42.033217702832935
-14.176452624366327,-16.596709752053236,-41.72996262158267
-14.176452624144307,-15.911857149360003,-41.033217705310705
-14.176452625161897,-16.899901903030695,-45.03321770162995
-13.881694781972328,-17.596709760659266,-44.033217699102764
-14.176452625057177,-17.596709761709846,-44.32213905523531
-13.922662723023677,-17.5967097569304,-43.03321769909323
-14.176452624692537,-17.596709755875594,-42.75601890753023
-14.176452624463348,-16.89924194922787,-42.03321770163241
-14.17645262501216,-17.851573499647202,-44.0332176980847
-14.176452624778435,-17.841357736644568,-43.033217698122755
-14.805970174726099,13.403290284124918,-32.03321781437157
-15.176452619601022,13.403290282369454,-32.51312961848453
-15.176452619451542,13.835533631325234,-32.03321781589554
-15.17645261921282,13.902988926798571,-31.03321781614683
-14.743459684075788,13.40329028784475,-31.033217814386123
-15.176452618985795,13.836531182110775,-30.033217815899256
-14.806066495366395,13.403290291575505,-30.033217814371547
-15.176452618909316,13.403290293436733,-29.5422796276398
-14.740975363034522,12.403290280393954,-33.03321781066141
-15.176452619910819,12.403290278809678,-33.4686998357065
-15.176452619766636,12.893379696935881,-33.03321781238574
-14.624211294198176,12.403290284109048,-32.0332178106886
-14.669984800129896,12.403290287838335,-31.03321781067794
-14.6832227530831,12.40329029156478,-30.033217810674856
-15.176452618835238,12.894228481978644,-29.033217812388905
-14.806066495220875,12.403290295300796,-29.033217810646256
-15.176452618777233,12.403290296947006,-28.59999790089205
-15.176452620231672,11.403290275073005,-34.47175540449098
-15.176452620087247,11.887972359836567,-34.03321780864031
-14.556022626755293,11.403290287828383,-31.03321780697918
-14.669969541195314,11.403290291563625,-30.033217806952653
-14.743296605476644,11.403290295295317,-29.03321780693558
-15.176452618848998,11.403290297195781,-28.533217806834728
-14.583385451260256,10.403290272929613,-35.033217803247524
-15.176452620363357,10.40329027436303,-34.66233767615631
-14.61745165035245,10.403290291559038,-30.03321780323959
-14.735298139072256,10.403290295294617,-29.033217803212153
-15.176452618920766,10.403290297444471,-28.466460600961
-15.17645262065339,9.40329027111948,-35.53302134247497
-15.176452620486899,9.977341176301707,-35.03321780152265
-14.546896917163394,9.403290291552878,-30.03321779953073
-14.676452619140036,9.40329029528948,-29.033217799500562
-15.17645261886355,9.903294113755692,-28.033217801246806
-14.806028348277323,9.403290299026082,-28.033217799470393
-15.176452618806334,9.403290300672388,-27.59997309418395
-15.176452620942726,8.403290267887115,-36.40070379571989
-15.176452620820694,8.82095765817212,-36.03321779721479
-14.617623311671196,8.403290295284343,-29.033217795788968
-14.743199330725474,8.403290299020597,-28.033217795759732
-15.176452618878137,8.403290300920503,-27.53337038354948
-14.676399215415586,7.403290265487151,-37.033217792049996
-15.176452621075406,7.403290267161168,-36.595571879763156
-14.60988424468087,7.403290295283668,-29.033217792065482
-14.743041020876262,7.403290299020583,-28.033217792034478
-15.176452618965413,7.403290300921064,-27.5332196992822
-15.17645262135207,6.403290264131542,-37.40883195446804
-15.176452621222609,6.8843998846714385,-37.03321779000055
-14.609864217607537,6.403290295283668,-29.033217788340195
-14.743042928312207,6.403290299020583,-28.033217788309187
-15.176452619052952,6.403290300917426,-27.53419625805691
-14.61128233349882,5.403290261756176,-38.03321778461458
-15.176452621466527,5.403290263697215,-37.52541958959773
-14.609864217694849,5.403290295283668,-29.033217784614905
-14.74306104821153,5.403290299020583,-28.033217784583893
-15.176452619141916,5.403290300891015,-27.541285869199783
-14.749364837858593,4.403290261768234,-38.033217780857136
-15.176452621572661,4.403290263396052,-37.606263511348516
-14.60987756922259,4.403290295283668,-29.03321778088961
-14.743206006794935,4.403290299020597,-28.033217780858568
-15.17645261922948,4.403290300886944,-27.542378776241094
-14.603564247663599,3.4032902580302107,-39.03321777716579
-15.176452621858825,3.403290260214405,-38.46032940270379
-15.176452621715722,3.903313149989117,-38.033217778895136
-14.616299612156581,3.403290295284229,-29.033217777162825
-14.805929166672286,3.403290299026075,-28.033217777118676
-15.176452619332203,3.4032903006403856,-27.608563770074397
-14.749340996408137,2.4032902580429436,-39.03321777340656
-15.17645262198008,2.4032902596713512,-38.60610614763573
-14.668619138916256,2.403290295288798,-29.033217773425353
-15.176452619617546,2.4032902974718695,-28.459105834830552
-15.17645261947462,2.904531983018387,-28.033217775174386
-14.603567109094001,1.4032902543049204,-40.03321776971521
-15.176452622266279,1.4032902564891145,-39.46032939525321
-15.176452622123179,1.9032902580802329,-39.03321777144447
-14.676430685329251,1.4032902952894801,-29.033217769698243
-15.176452619721857,1.4032902971998453,-28.532126766163856
-14.749421105458168,0.4032902543176604,-40.03321776595596
-15.176452622387544,0.4032902559458762,-39.60615382390097
-14.676454527274473,0.4032902952894801,-29.03321776597295
-15.176452619809428,0.40329029719570997,-28.533236839342862
-14.552210794121493,-0.5967097531501437,-42.033217762276585
-14.740022645390127,-0.5967097494084541,-41.03321776223286
-15.176452622692672,-0.596709747539208,-40.54167399229482
-15.176452622529137,-0.07957412552786991,-40.033217764057724
-14.676491720660124,-0.5967097047105199,-29.03321776224765
-15.176452619896786,-0.5967097028049864,-28.533423755783588
-14.614079462044174,-1.5967097568700268,-43.03321775853689
-14.800696359394351,-1.5967097531284438,-42.03321775849344
-15.176452623017173,-1.5967097513342168,-41.560388893354684
-15.17645262284994,-1.0871615621144883,-41.03321776030417
-14.676641447615111,-1.5967097047105057,-29.033217758522326
-15.17645261998414,-1.5967097028056685,-28.533606857527047
-14.603501307079569,-2.596709764321531,-45.03321775481406
-14.748157488182187,-2.5967097605836145,-44.03321775478038
-15.176452623561147,-2.596709758640799,-43.52173646958545
-15.17645262341091,-2.178756265609991,-43.03321775623766
-15.176452623164433,-2.0224337826366536,-42.03321775682001
-14.676699621835724,-2.5967097047104986,-29.033217754797022
-15.176452620071458,-2.596709702805832,-28.533650722820312
-14.665742861659965,-3.596709768041393,-46.03321775107428
-15.176452624109888,-3.5967097660237,-45.503567539621145
-15.176452623963968,-3.179706132679712,-45.03321775250883
-15.176452623718959,-3.0402255381341092,-44.03321775302844
-14.68559072757489,-3.596709704709724,-29.03321775106966
-15.176452620160841,-3.596709702838929,-28.542535149026662
-15.176452624405677,-4.596709769359329,-46.398969013709575
-15.176452624280266,-4.135692159354221,-46.03321774894751
-14.553446753590833,-4.5967097084465465,-30.033217747375136
-14.80980299267685,-4.596709704698874,-29.03321774731545
-15.176452620277061,-4.596709703301492,-28.666703541297466
-14.665364253363805,-5.596709771766712,-47.03321774362379
-15.176452624534917,-5.596709770030174,-46.57904751645401
-14.676674826798262,-5.596709708435789,-30.033217743621154
-15.17645262055154,-5.596709706296146,-29.47057469235733
-15.176452620404195,-5.075431323319208,-29.033217745446706
-15.17645262481162,-6.5967097730604465,-47.392480206210166
-15.176452624687112,-6.128749414056074,-47.03321774152279
-14.56270216323901,-6.596709712171034,-31.033217739922403
-14.801108344341628,-6.596709708424925,-30.033217739866895
-15.176452620672578,-6.59670970683576,-29.615426373202354
-15.176452624913974,-7.596709773301143,-47.4570916374214
-14.561547263961984,-7.596709715896424,-32.03321773619738
-14.791798575985013,-7.596709712151032,-31.033217736143772
-15.176452620977944,-7.596709710324646,-30.55196697311476
-15.176452620811084,-7.068950156390201,-30.03321773802027
-15.176452624999357,-8.596709773270305,-47.4488137406297
-14.6130943147582,-8.596709719617216,-33.03321773246009
-14.800986274669413,-8.59670971587552,-32.03321773241635
-15.176452621300179,-8.596709714083403,-31.560950581450015
-15.176452621132011,-8.077960475056898,-31.033217734261413
-14.793170917226234,-9.596709771755556,-47.033217728692875
-15.176452625052821,-9.596709772728744,-47.30343991564587
-14.892125117272371,-9.596709760571045,-44.03321772866983
-15.176452624261756,-9.25702241313411,-44.033217729869065
-15.176452624371969,-9.596709761835065,-44.37918978976086
-15.176452624198273,-9.59670975905594,-43.63317328738049
-14.676658615615452,-9.59670972333695,-34.03321772872
-15.176452621840738,-9.59670972133543,-33.50765162752941
-15.176452621693642,-9.177108279138338,-33.03321773016677
-15.176452621446693,-9.015399443625938,-32.03321773076918
-15.176452625017063,-9.907733483880293,-47.03321772744498
-15.176452624937522,-10.596709769486942,-46.433224972803146
-14.743494021473452,-10.59670976058402,-44.033217724979146
-15.176452624511167,-10.596709762665277,-44.602048214990646
-15.17645262410306,-10.106120614975225,-43.03321772670593
-14.806235300842673,-10.596709756853251,-43.03321772496454
-15.176452624045034,-10.596709755207122,-42.60001498134807
-14.770277962554246,-10.596709727054069,-35.033217724972914
-15.176452622188936,-10.596709725509577,-34.62814074428752
-15.176452622006625,-10.095126623928081,-34.033217726746884
-15.176452624880426,-11.00946382683469,-46.03321772334071
-14.659361827507382,-11.596709768041947,-46.033217721273445
-14.735225665470352,-11.596709764310035,-45.03321772125578
-15.176452624648565,-11.02057985094143,-45.0332177232993
-14.68313406672678,-11.596709760589292,-44.03321772126791
-14.73560522738262,-11.596709756859418,-43.033217721255696
-15.176452624101287,-11.596709754710204,-42.466624550987035
-14.616348252719035,-11.596709734518093,-37.033217721283464
-14.860672936629271,-11.596709730771465,-36.03321772122658
-15.176452622532604,-11.596709729611298,-35.72918825643137
-15.176452622313072,-10.938247202604543,-35.033217723606015
-14.593039500934538,-12.596709768047738,-46.033217717563595
-14.675628650176805,-12.596709764315236,-45.03321771754437
-14.676482188457157,-12.596709760589874,-44.03321771754417
-14.683101641654503,-12.596709756864001,-43.03321771754263
-15.176452624043243,-12.087695623456966,-42.033217719323986
-14.796905504947063,-12.596709753128778,-42.03321771751613
-15.176452623971269,-12.596709751232908,-41.53319578291848
-14.860712037596386,-12.596709734496756,-37.03321771750127
-15.176452622853088,-12.59670973334206,-36.730656911153346
-15.176452622629814,-11.8993105913396,-36.033217720025775
-14.531398761580931,-13.596709768053117,-46.03321771385266
-14.669697749690386,-13.596709764315754,-45.033217713820456
-14.676434504828649,-13.596709760589874,-44.033217713818885
-14.676482188311638,-13.596709756864584,-43.03321771381888
-14.683201777312206,-13.596709753138704,-42.033217713817315
-15.17645262389851,-13.096679231792223,-41.03321771556523
-14.79612349186209,-13.596709749403551,-41.03321771379102
-15.176452623823334,-13.596709747469,-40.52282838569954
-14.812096582289087,-13.596709738226288,-38.0332177137873
-15.176452623173077,-13.596709737064913,-37.730001733172685
-15.176452622950013,-12.89995527890278,-37.03321771629808
-14.439871776499785,-14.59670976806111,-46.033217710148676
-14.662110316916369,-14.596709764316415,-45.033217710096935
-14.676383006502874,-14.596709760589881,-44.03321771009361
-14.676403033430688,-14.596709756864591,-43.03321771009361
-14.675512301386334,-14.596709753139379,-42.033217710093815
-14.663435923284851,-14.59670974941514,-41.03321771009662
-15.176452623745792,-14.014243620156776,-40.033217712147035
-14.51755427021999,-14.59670974570259,-40.03321771013059
-15.176452623513342,-14.018584741919767,-39.03321771213086
-15.176452623267135,-13.865386496006977,-38.03321771270157
-14.600888240587665,-15.596709764321766,-45.0332177063859
-14.674569118040381,-15.596709760590038,-44.033217706368745
-14.669694888376398,-15.596709756865174,-43.03321770636988
-14.655908572225599,-15.596709753141084,-42.03321770637309
-14.461650835786713,-15.596709749432755,-41.03321770641831
-14.449812877515797,-16.596709764334953,-45.03321770269578
-14.649628627405036,-16.59670976059222,-44.03321770264926
-14.606213557592127,-16.596709756870716,-43.03321770265937
-14.450414645310957,-16.596709753159033,-42.033217702695644
-14.43639754076139,-17.596709760610835,-44.033217698973615
-14.426047313172603,-17.596709756886447,-43.033217698976024
-15.8060960592411,16.40329028793753,-31.03321782531458
